"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"AE000041196","1944-04-21","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  313",",,I","  208",",,I","  256","H,,S"
"AE000041196","1944-04-22","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  308",",,I","  213",",,I","  261","H,,S"
"AE000041196","1944-04-23","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  308",",,I","  180",",,I","  265","H,,S"
"AE000041196","1944-04-24","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  302",",,I","  174",",,I","  239","H,,S"
"AE000041196","1944-04-25","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  313",",,I","  180",",,I","  247","H,,S"
"AE000041196","1944-04-26","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  330",",,I","  180",",,I","  248","H,,S"
"AE000041196","1944-04-27","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  335",",,I","  169",",,I","  244","H,,S"
"AE000041196","1944-04-28","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  302",",,I","  152",",,I","  235","H,,S"
"AE000041196","1944-04-29","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  313",",,I","  169",",,I","  238","H,,S"
"AE000041196","1944-04-30","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  346",",,I","  169",",,I","  251","H,,S"
"AE000041196","1944-05-01","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  335",",,I","  180",",,I","  257","H,,S"
"AE000041196","1944-05-02","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  363",",,I","  180",",,I","  264","H,,S"
"AE000041196","1944-05-03","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  319",",,I","  174",",,I","  253","H,,S"
"AE000041196","1944-05-04","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  341",",,I","  185",",,I","  268","H,,S"
"AE000041196","1944-05-05","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  313",",,I","  196",",,I","  262","H,,S"
"AE000041196","1944-05-06","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  385",",,I","  241",",,I","  292","H,,S"
"AE000041196","1944-05-07","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  324",",,I","  241",",,I","  287","H,,S"
"AE000041196","1944-05-08","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  324",",,I","  230",",,I","  276","H,,S"
"AE000041196","1944-05-09","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  346",",,I","  235",",,I","  284","H,,S"
"AE000041196","1944-05-10","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  346",",,I","  246",",,I","  293","H,,S"
"AE000041196","1944-05-11","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  319",",,I","  235",",,I","  283","H,,S"
"AE000041196","1944-05-12","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  330",",,I","  224",",,I","  277","H,,S"
"AE000041196","1944-05-13","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  335",",,I","  235",",,I","  283","H,,S"
"AE000041196","1944-05-14","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  363",",,I","  241",",,I","  296","H,,S"
"AE000041196","1944-05-15","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  352",",,I","  219",",,I","  304","H,,S"
"AE000041196","1944-05-16","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  346",",,I","  202",",,I","  278","H,,S"
"AE000041196","1944-05-17","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  341",",,I","  191",",,I","  269","H,,S"
"AE000041196","1944-05-18","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  413",",,I","  180",",,I","  289","H,,S"
"AE000041196","1944-05-19","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  380",",,I","  224",",,I","  296","H,,S"
"AE000041196","1944-05-20","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  374",",,I","  219",",,I","  298","H,,S"
"AE000041196","1944-05-21","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  380",",,I","  241",",,I","  302","H,,S"
"AE000041196","1944-05-22","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  335",",,I","  235",",,I","  293","H,,S"
"AE000041196","1944-05-23","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  335",",,I","  224",",,I","  278","H,,S"
"AE000041196","1944-05-24","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  330",",,I","  191",",,I","  276","H,,S"
"AE000041196","1944-05-25","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  341",",,I","  174",",,I","  270","H,,S"
"AE000041196","1944-05-26","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  319",",,I","  208",",,I","  293","H,,S"
"AE000041196","1944-05-27","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  324",",,I","  191",",,I","  263","H,,S"
"AE000041196","1944-05-28","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  385",",,I","  241",",,I","  303","H,,S"
"AE000041196","1944-05-29","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  374",",,I","  246",",,I","  314","H,,S"
"AE000041196","1944-05-30","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  385",",,I","  213",",,I","  307","H,,S"
"AE000041196","1944-05-31","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  352",",,I","  213",",,I","  293","H,,S"
"AE000041196","1944-06-01","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  374",",,I","  219",",,I","  300","H,,S"
"AE000041196","1944-06-02","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  396",",,I","  224",",,I","  306","H,,S"
"AE000041196","1944-06-03","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  380",",,I","  224",",,I","  300","H,,S"
"AE000041196","1944-06-04","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  363",",,I","  235",",,I","  304","H,,S"
"AE000041196","1944-06-05","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  408",",,I","  219",",,I","  306","H,,S"
"AE000041196","1944-06-06","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  358",",,I","  230",",,I","  303","H,,S"
"AE000041196","1944-06-07","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  374",",,I","  230",",,I","  302","H,,S"
"AE000041196","1944-06-08","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  358",",,I","  230",",,I","  293","H,,S"
"AE000041196","1944-06-09","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  424",",,I","  246",",,I","  321","H,,S"
"AE000041196","1944-06-10","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  430",",,I","  252",",,I","  333","H,,S"
"AE000041196","1944-06-11","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  424",",,I","  252",",,I","  332","H,,S"
"AE000041196","1944-06-12","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  380",",,I","  263",",,I","  324","H,,S"
"AE000041196","1944-06-13","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  374",",,I","  263",",,I","  318","H,,S"
"AE000041196","1944-06-14","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  374",",,I",,,"  316","H,,S"
"AE000041196","1944-06-15","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  358",",,I","  258",",,I","  308","H,,S"
"AE000041196","1944-06-16","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  374",",,I","  230",",,I","  304","H,,S"
"AE000041196","1944-06-17","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  430",",,I","  241",",,I","  323","H,,S"
"AE000041196","1944-06-18","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  419",",,I","  235",",,I","  313","H,,S"
"AE000041196","1944-06-19","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  369",",,I","  235",",,I","  307","H,,S"
"AE000041196","1944-06-20","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  363",",,I","  263",",,I","  316","H,,S"
"AE000041196","1944-06-21","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  369",",,I","  258",",,I","  318","H,,S"
"AE000041196","1944-06-22","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  391",",,I","  230",",,I","  314","H,,S"
"AE000041196","1944-06-23","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  413",",,I","  224",",,I","  306","H,,S"
"AE000041196","1944-06-24","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  391",",,I","  219",",,I","  317","H,,S"
"AE000041196","1944-06-25","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  402",",,I","  241",",,I","  324","H,,S"
"AE000041196","1944-06-26","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  430",",,I","  252",",,I","  324","H,,S"
"AE000041196","1944-06-27","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  391",",,I","  252",",,I","  321","H,,S"
"AE000041196","1944-06-28","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  402",",,I","  246",",,I","  330","H,,S"
"AE000041196","1944-06-29","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  446",",,I","  258",",,I","  345","H,,S"
"AE000041196","1944-06-30","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  435",",,I","  263",",,I","  342","H,,S"
"AE000041196","1944-07-01","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  396",",,I","  269",",,I","  331","H,,S"
"AE000041196","1944-07-02","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  380",",,I","  274",",,I","  327","H,,S"
"AE000041196","1944-07-03","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  396",",,I","  269",",,I","  331","H,,S"
"AE000041196","1944-07-04","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  380",",,I","  252",",,I","  323","H,,S"
"AE000041196","1944-07-05","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  435",",,I","  302",",,I","  353","H,,S"
"AE000041196","1944-07-06","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  408",",,I","  296",",,I","  346","H,,S"
"AE000041196","1944-07-07","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  446",",,I","  319",",,I","  367","H,,S"
"AE000041196","1944-07-08","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  424",",,I","  291",",,I","  344","H,,S"
"AE000041196","1944-07-09","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  413",",,I",,,"  337","H,,S"
"AE000041196","1944-07-10","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  419",",,I","  285",",,I","  335","H,,S"
"AE000041196","1944-07-11","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  419",",,I","  280",",,I","  327","H,,S"
"AE000041196","1944-07-12","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  374",",,I","  285",",,I","  328","H,,S"
"AE000041196","1944-07-13","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  363",",,I","  296",",,I","  330","H,,S"
"AE000041196","1944-07-14","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  374",",,I","  280",",,I","  334","H,,S"
"AE000041196","1944-07-15","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  369",",,I",,,"  338","H,,S"
"AE000041196","1944-07-16","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  391",",,I","  308",",,I","  344","H,,S"
"AE000041196","1944-07-17","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  396",",,I","  308",",,I","  343","H,,S"
"AE000041196","1944-07-18","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  413",",,I","  308",",,I","  348","H,,S"
"AE000041196","1944-07-19","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  374",",,I","  291",",,I","  339","H,,S"
"AE000041196","1944-07-20","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  369",",,I","  285",",,I","  329","H,,S"
"AE000041196","1944-07-21","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  358",",,I","  274",",,I","  323","H,,S"
"AE000041196","1944-07-22","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  358",",,I","  269",",,I","  322","H,,S"
"AE000041196","1944-07-23","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  369",",,I","  274",",,I","  320","H,,S"
"AE000041196","1944-07-24","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I",,,"  269",",,I","  323","H,,S"
"AE000041196","1944-07-25","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I",,,"  280",",,I","  329","H,,S"
"AE000041196","1944-07-26","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  391",",,I","  296",",,I","  333","H,,S"
"AE000041196","1944-07-27","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  385",",,I","  313",",,I","  346","H,,S"
"AE000041196","1944-07-28","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  380",",,I","  296",",,I","  336","H,,S"
"AE000041196","1944-07-29","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  380",",,I","  285",",,I","  332","H,,S"
"AE000041196","1944-07-30","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  380",",,I","  291",",,I","  333","H,,S"
"AE000041196","1944-07-31","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  385",",,I","  296",",,I","  336","H,,S"
"AE000041196","1944-08-01","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  402",",,I","  291",",,I","  337","H,,S"
"AE000041196","1944-08-02","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  413",",,I","  313",",,I","  345","H,,S"
"AE000041196","1944-08-03","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  385",",,I","  296",",,I","  342","H,,S"
"AE000041196","1944-08-04","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  396",",,I","  296",",,I","  341","H,,S"
"AE000041196","1944-08-05","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  380",",,I","  296",",,I","  335","H,,S"
"AE000041196","1944-08-06","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  413",",,I","  285",",,I","  335","H,,S"
"AE000041196","1944-08-07","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  435",",,I","  308",",,I","  356","H,,S"
"AE000041196","1944-08-08","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  430",",,I","  302",",,I","  347","H,,S"
"AE000041196","1944-08-09","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  430",",,I","  291",",,I","  338","H,,S"
"AE000041196","1944-08-10","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  430",",,I","  296",",,I","  344","H,,S"
"AE000041196","1944-08-11","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  424",",,I","  302",",,I","  349","H,,S"
"AE000041196","1944-08-12","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  402",",,I","  296",",,I","  339","H,,S"
"AE000041196","1944-08-13","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  396",",,I","  291",",,I","  332","H,,S"
"AE000041196","1944-08-14","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  474",",,I","  291",",,I","  347","H,,S"
"AE000041196","1944-08-15","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  391",",,I","  285",",,I","  332","H,,S"
"AE000041196","1944-08-16","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  374",",,I","  285",",,I","  329","H,,S"
"AE000041196","1944-08-17","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  380",",,I","  296",",,I","  335","H,,S"
"AE000041196","1944-08-18","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  402",",,I","  291",",,I","  338","H,,S"
"AE000041196","1944-08-19","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  396",",,I","  296",",,I","  342","H,,S"
"AE000041196","1944-08-20","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  435",",,I","  291",",,I","  350","H,,S"
"AE000041196","1944-08-21","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  430",",,I","  269",",,I","  342","H,,S"
"AE000041196","1944-08-22","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  380",",,I","  263",",,I","  326","H,,S"
"AE000041196","1944-08-23","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  385",",,I","  274",",,I","  326","H,,S"
"AE000041196","1944-08-24","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  424",",,I","  291",",,I","  340","H,,S"
"AE000041196","1944-08-25","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  363",",,I","  274",",,I","  329","H,,S"
"AE000041196","1944-08-26","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  369",",,I","  252",",,I","  317","H,,S"
"AE000041196","1944-08-27","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  391",",,I","  280",",,I","  333","H,,S"
"AE000041196","1944-08-28","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  369",",,I","  280",",,I","  331","H,,S"
"AE000041196","1944-08-29","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  385",",,I","  280",",,I","  336","H,,S"
"AE000041196","1944-08-30","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  363",",,I","  252",",,I","  317","H,,S"
"AE000041196","1944-08-31","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  369",",,I","  258",",,I","  312","H,,S"
"AE000041196","1944-09-01","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  435",",,I","  263",",,I","  327","H,,S"
"AE000041196","1944-09-02","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  458",",,I","  280",",,I","  345","H,,S"
"AE000041196","1944-09-03","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  441",",,I","  263",",,I","  344","H,,S"
"AE000041196","1944-09-04","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  441",",,I","  258",",,I","  341","H,,S"
"AE000041196","1944-09-05","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  435",",,I","  246",",,I","  341","H,,S"
"AE000041196","1944-09-06","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  424",",,I","  263",",,I","  329","H,,S"
"AE000041196","1944-09-07","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  385",",,I","  258",",,I","  318","H,,S"
"AE000041196","1944-09-08","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  385",",,I","  258",",,I","  319","H,,S"
"AE000041196","1944-09-09","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  396",",,I","  263",",,I","  331","H,,S"
"AE000041196","1944-09-10","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  385",",,I","  246",",,I","  319","H,,S"
"AE000041196","1944-09-11","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  408",",,I","  235",",,I","  318","H,,S"
"AE000041196","1944-09-12","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  396",",,I","  241",",,I","  313","H,,S"
"AE000041196","1944-09-13","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  402",",,I","  213",",,I","  313","H,,S"
"AE000041196","1944-09-14","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  396",",,I","  208",",,I","  308","H,,S"
"AE000041196","1944-09-15","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  380",",,I","  219",",,I","  301","H,,S"
"AE000041196","1944-09-16","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  352",",,I","  241",",,I","  302","H,,S"
"AE000041196","1944-09-17","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  369",",,I","  235",",,I","  312","H,,S"
"AE000041196","1944-09-18","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  424",",,I","  213",",,I","  318","H,,S"
"AE000041196","1944-09-19","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  385",",,I","  219",",,I","  304","H,,S"
"AE000041196","1944-09-20","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  380",",,I","  202",",,I","  291","H,,S"
"AE000041196","1944-09-21","25.333","55.517","34.0","SHARJAH INTER. AIRP, AE","    0",",,I","  352",",,I","  219",",,I","  294","H,,S"
