"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"AEM00041217","1983-03-17","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  295",",,S","  166",",,S","  203","H,,S"
"AEM00041217","1983-03-18","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  217",",,S",,,"  180","H,,S"
"AEM00041217","1983-03-19","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  216",",,S","  144",",,S","  177","H,,S"
"AEM00041217","1983-03-20","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  231",",,S","  135",",,S","  188","H,,S"
"AEM00041217","1983-03-21","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  276",",,S","  104",",,S","  201","H,,S"
"AEM00041217","1983-03-22","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  341",",,S","  151",",,S","  243","H,,S"
"AEM00041217","1983-03-23","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  322",",,S","  207",",,S","  242","H,,S"
"AEM00041217","1983-03-24","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  238",",,S",,,"  198","H,,S"
"AEM00041217","1983-03-25","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  153",",,S","  187","H,,S"
"AEM00041217","1983-03-26","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  125",",,S","  172","H,,S"
"AEM00041217","1983-03-28","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  294",",,S","  143",",,S","  201","H,,S"
"AEM00041217","1983-03-29","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  298",",,S","  136",",,S","  201","H,,S"
"AEM00041217","1983-03-30","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  322",",,S",,,"  225","H,,S"
"AEM00041217","1983-03-31","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  262",",,S","  182",",,S","  229","H,,S"
"AEM00041217","1983-04-01","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  161",",,S","  228","H,,S"
"AEM00041217","1983-04-03","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  256",",,S","  112",",,S","  189","H,,S"
"AEM00041217","1983-04-04","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  283",",,S","  164",",,S","  232","H,,S"
"AEM00041217","1983-04-05","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  272",",,S",,,"  209","H,,S"
"AEM00041217","1983-04-07","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  261",",,S","  140",",,S","  207","H,,S"
"AEM00041217","1983-04-08","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  281",",,S","  152",",,S","  204","H,,S"
"AEM00041217","1983-04-09","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  333",",,S","  170",",,S","  237","H,,S"
"AEM00041217","1983-04-10","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  297",",,S","  201",",,S","  233","H,,S"
"AEM00041217","1983-04-11","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  200",",,S","  255","H,,S"
"AEM00041217","1983-04-12","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  206",",,S","  258","H,,S"
"AEM00041217","1983-04-13","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  285",",,S",,,"  235","H,,S"
"AEM00041217","1983-04-14","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  278",",,S",,,"  234","H,,S"
"AEM00041217","1983-04-15","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  262",",,S","  158",",,S","  214","H,,S"
"AEM00041217","1983-04-16","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  301",",,S","  165",",,S","  210","H,,S"
"AEM00041217","1983-04-17","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  312",",,S","  156",",,S","  227","H,,S"
"AEM00041217","1983-04-18","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  170",",,S","  256","H,,S"
"AEM00041217","1983-04-19","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  342",",,S",,,"  279","H,,S"
"AEM00041217","1983-04-20","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  339",",,S","  210",",,S","  265","H,,S"
"AEM00041217","1983-04-21","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  323",",,S",,,"  251","H,,S"
"AEM00041217","1983-04-22","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  349",",,S",,,"  257","H,,S"
"AEM00041217","1983-04-23","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  351",",,S",,,"  272","H,,S"
"AEM00041217","1983-04-24","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  352",",,S",,,"  264","H,,S"
"AEM00041217","1983-04-25","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  375",",,S","  209",",,S","  296","H,,S"
"AEM00041217","1983-04-26","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  318",",,S","  207",",,S","  260","H,,S"
"AEM00041217","1983-04-27","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  335",",,S","  184",",,S","  223","H,,S"
"AEM00041217","1983-04-28","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  362",",,S",,,"  291","H,,S"
"AEM00041217","1983-04-29","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  343",",,S",,,"  306","H,,S"
"AEM00041217","1983-05-02","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  378",",,S","  212",",,S","  320","H,,S"
"AEM00041217","1983-05-03","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  336",",,S",,,"  286","H,,S"
"AEM00041217","1983-05-04","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  316",",,S","  188",",,S","  251","H,,S"
"AEM00041217","1983-05-05","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  193",",,S","  273","H,,S"
"AEM00041217","1983-05-06","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  390",",,S","  198",",,S","  288","H,,S"
"AEM00041217","1983-05-07","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  369",",,S","  202",",,S","  293","H,,S"
"AEM00041217","1983-05-08","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  391",",,S","  209",",,S","  300","H,,S"
"AEM00041217","1983-05-09","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  235",",,S","  303","H,,S"
"AEM00041217","1983-05-10","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  372",",,S","  268",",,S","  308","H,,S"
"AEM00041217","1983-05-11","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  384",",,S","  264",",,S","  318","H,,S"
"AEM00041217","1983-05-12","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  389",",,S","  245",",,S","  328","H,,S"
"AEM00041217","1983-05-13","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  440",",,S",,,"  308","H,,S"
"AEM00041217","1983-05-14","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  426",",,S",,,"  351","H,,S"
"AEM00041217","1983-05-15","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  440",",,S","  297",",,S","  357","H,,S"
"AEM00041217","1983-05-16","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  431",",,S","  297",",,S","  338","H,,S"
"AEM00041217","1983-05-17","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  257",",,S","  338","H,,S"
"AEM00041217","1983-05-18","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  417",",,S","  252",",,S","  319","H,,S"
"AEM00041217","1983-05-19","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  411",",,S","  252",",,S","  311","H,,S"
"AEM00041217","1983-05-20","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  385",",,S","  246",",,S","  324","H,,S"
"AEM00041217","1983-05-21","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  386",",,S","  256",",,S","  312","H,,S"
"AEM00041217","1983-05-22","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  251",",,S","  328","H,,S"
"AEM00041217","1983-05-23","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  402",",,S","  232",",,S","  329","H,,S"
"AEM00041217","1983-05-24","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  262",",,S","  343","H,,S"
"AEM00041217","1983-05-25","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  440",",,S","  264",",,S","  344","H,,S"
"AEM00041217","1983-05-26","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  416",",,S",,,"  328","H,,S"
"AEM00041217","1983-05-27","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  399",",,S","  257",",,S","  319","H,,S"
"AEM00041217","1983-05-28","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  384",",,S",,,"  313","H,,S"
"AEM00041217","1983-05-29","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  417",",,S","  243",",,S","  329","H,,S"
"AEM00041217","1983-05-30","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  391",",,S","  256",",,S","  329","H,,S"
"AEM00041217","1983-05-31","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,,,"  310","H,,S"
"AEM00041217","1983-06-01","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  354",",,S","  228",",,S","  297","H,,S"
"AEM00041217","1983-06-02","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  402",",,S","  212",",,S","  322","H,,S"
"AEM00041217","1983-06-03","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  442",",,S","  248",",,S","  321","H,,S"
"AEM00041217","1983-06-04","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  430",",,S","  258",",,S","  336","H,,S"
"AEM00041217","1983-06-05","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  410",",,S","  256",",,S","  330","H,,S"
"AEM00041217","1983-06-06","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  395",",,S","  267",",,S","  329","H,,S"
"AEM00041217","1983-06-07","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  426",",,S","  259",",,S","  316","H,,S"
"AEM00041217","1983-06-08","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  394",",,S","  257",",,S","  323","H,,S"
"AEM00041217","1983-06-09","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  375",",,S","  256",",,S","  315","H,,S"
"AEM00041217","1983-06-10","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  406",",,S","  245",",,S","  317","H,,S"
"AEM00041217","1983-06-11","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  401",",,S","  269",",,S","  321","H,,S"
"AEM00041217","1983-06-12","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  254",",,S","  327","H,,S"
"AEM00041217","1983-06-13","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  276",",,S","  324","H,,S"
"AEM00041217","1983-06-14","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  370",",,S","  279",",,S","  312","H,,S"
"AEM00041217","1983-06-15","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  411",",,S","  250",",,S","  307","H,,S"
"AEM00041217","1983-06-16","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  422",",,S","  259",",,S","  325","H,,S"
"AEM00041217","1983-06-17","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  395",",,S",,,"  327","H,,S"
"AEM00041217","1983-06-18","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  238",",,S","  310","H,,S"
"AEM00041217","1983-06-19","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  396",",,S","  232",",,S","  312","H,,S"
"AEM00041217","1983-06-20","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  402",",,S","  241",",,S","  308","H,,S"
"AEM00041217","1983-06-21","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  391",",,S","  253",",,S","  319","H,,S"
"AEM00041217","1983-06-22","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  376",",,S",,,"  314","H,,S"
"AEM00041217","1983-06-23","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  384",",,S","  242",",,S","  316","H,,S"
"AEM00041217","1983-06-24","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  256",",,S","  322","H,,S"
"AEM00041217","1983-06-25","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  427",",,S",,,"  342","H,,S"
"AEM00041217","1983-06-26","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  406",",,S","  269",",,S","  339","H,,S"
"AEM00041217","1983-06-27","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,,,"  333","H,,S"
"AEM00041217","1983-06-28","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  374",",,S","  288",",,S","  326","H,,S"
"AEM00041217","1983-06-29","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  402",",,S","  282",",,S","  339","H,,S"
"AEM00041217","1983-06-30","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  385",",,S",,,"  333","H,,S"
"AEM00041217","1983-07-01","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  364",",,S",,,"  315","H,,S"
"AEM00041217","1983-07-02","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  368",",,S","  239",",,S","  313","H,,S"
"AEM00041217","1983-07-03","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  406",",,S","  234",",,S","  317","H,,S"
"AEM00041217","1983-07-04","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  440",",,S",,,"  348","H,,S"
"AEM00041217","1983-07-05","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  393",",,S",,,"  321","H,,S"
"AEM00041217","1983-07-06","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  415",",,S",,,"  324","H,,S"
"AEM00041217","1983-07-07","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  405",",,S","  250",",,S","  320","H,,S"
"AEM00041217","1983-07-08","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  392",",,S","  240",",,S","  314","H,,S"
"AEM00041217","1983-07-09","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  398",",,S",,,"  323","H,,S"
"AEM00041217","1983-07-10","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  434",",,S","  263",",,S","  341","H,,S"
"AEM00041217","1983-07-11","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  435",",,S","  267",",,S","  339","H,,S"
"AEM00041217","1983-07-12","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  429",",,S","  264",",,S","  335","H,,S"
"AEM00041217","1983-07-13","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  410",",,S","  256",",,S","  348","H,,S"
"AEM00041217","1983-07-14","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  472",",,S",,,"  384","H,,S"
"AEM00041217","1983-07-15","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,,,"  354","H,,S"
"AEM00041217","1983-07-16","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  442",",,S","  165",",,S","  331","H,,S"
"AEM00041217","1983-07-17","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  254",",,S","  329","H,,S"
"AEM00041217","1983-07-18","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  451",",,S","  267",",,S","  341","H,,S"
"AEM00041217","1983-07-19","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,,,"  344","H,,S"
"AEM00041217","1983-07-20","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  476",",,S","  278",",,S","  363","H,,S"
"AEM00041217","1983-07-21","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  279",",,S","  354","H,,S"
"AEM00041217","1983-07-22","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  436",",,S",,,"  349","H,,S"
"AEM00041217","1983-07-23","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  414",",,S","  283",",,S","  342","H,,S"
"AEM00041217","1983-07-24","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  419",",,S","  298",",,S","  354","H,,S"
"AEM00041217","1983-07-25","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  400",",,S",,,"  339","H,,S"
"AEM00041217","1983-07-26","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  285",",,S","  322","H,,S"
"AEM00041217","1983-07-27","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  280",",,S","  325","H,,S"
"AEM00041217","1983-07-28","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  373",",,S","  276",",,S","  334","H,,S"
"AEM00041217","1983-07-29","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  395",",,S","  276",",,S","  346","H,,S"
"AEM00041217","1983-07-30","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  391",",,S","  265",",,S","  333","H,,S"
"AEM00041217","1983-07-31","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  382",",,S",,,"  321","H,,S"
"AEM00041217","1983-08-01","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  384",",,S",,,"  331","H,,S"
"AEM00041217","1983-08-02","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  406",",,S",,,"  344","H,,S"
"AEM00041217","1983-08-03","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,"  401",",,S","  316",",,S","  350","H,,S"
"AEM00041217","1983-08-04","24.433","54.651","26.8","ABU DHABI INTERNATIONAL, AE",,,,,"  304",",,S","  344","H,,S"
