"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"AGE00147708","1879-01-25","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-01-26","36.72","4.05","222.0","TIZI OUZOU, AG","   70",",,E",,,,,,,,
"AGE00147708","1879-01-27","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-01-28","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-01-29","36.72","4.05","222.0","TIZI OUZOU, AG","   10",",,E",,,,,,,,
"AGE00147708","1879-01-30","36.72","4.05","222.0","TIZI OUZOU, AG","  130",",,E",,,,,,,,
"AGE00147708","1879-01-31","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-01","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-02","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-03","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-04","36.72","4.05","222.0","TIZI OUZOU, AG","   40",",,E",,,,,,,,
"AGE00147708","1879-02-05","36.72","4.05","222.0","TIZI OUZOU, AG","  190",",,E",,,,,,,,
"AGE00147708","1879-02-06","36.72","4.05","222.0","TIZI OUZOU, AG","   80",",,E",,,,,,,,
"AGE00147708","1879-02-07","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-08","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-09","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-10","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-11","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-13","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-14","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-15","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-16","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-17","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-18","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-19","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-20","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-21","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-22","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-23","36.72","4.05","222.0","TIZI OUZOU, AG","   30",",,E",,,,,,,,
"AGE00147708","1879-02-25","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-26","36.72","4.05","222.0","TIZI OUZOU, AG","   10",",,E",,,,,,,,
"AGE00147708","1879-02-27","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-02-28","36.72","4.05","222.0","TIZI OUZOU, AG","   60",",,E",,,,,,,,
"AGE00147708","1879-03-01","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-02","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-03","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-04","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-05","36.72","4.05","222.0","TIZI OUZOU, AG","   20",",,E",,,,,,,,
"AGE00147708","1879-03-06","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-07","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-08","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-09","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-10","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-11","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-12","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-13","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-14","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-15","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-16","36.72","4.05","222.0","TIZI OUZOU, AG","  140",",,E",,,,,,,,
"AGE00147708","1879-03-17","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-18","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-19","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-20","36.72","4.05","222.0","TIZI OUZOU, AG","   10",",,E",,,,,,,,
"AGE00147708","1879-03-21","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-22","36.72","4.05","222.0","TIZI OUZOU, AG","   20",",,E",,,,,,,,
"AGE00147708","1879-03-23","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-24","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-25","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-26","36.72","4.05","222.0","TIZI OUZOU, AG","   16",",,E",,,,,,,,
"AGE00147708","1879-03-27","36.72","4.05","222.0","TIZI OUZOU, AG","   10",",,E",,,,,,,,
"AGE00147708","1879-03-28","36.72","4.05","222.0","TIZI OUZOU, AG","  150",",,E",,,,,,,,
"AGE00147708","1879-03-29","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-03-31","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-01","36.72","4.05","222.0","TIZI OUZOU, AG","   90",",,E",,,,,,,,
"AGE00147708","1879-04-02","36.72","4.05","222.0","TIZI OUZOU, AG","   10",",,E",,,,,,,,
"AGE00147708","1879-04-03","36.72","4.05","222.0","TIZI OUZOU, AG","  100",",,E",,,,,,,,
"AGE00147708","1879-04-04","36.72","4.05","222.0","TIZI OUZOU, AG","   40",",,E",,,,,,,,
"AGE00147708","1879-04-05","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-06","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-07","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-08","36.72","4.05","222.0","TIZI OUZOU, AG","   50",",,E",,,,,,,,
"AGE00147708","1879-04-09","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-11","36.72","4.05","222.0","TIZI OUZOU, AG","   50",",,E",,,,,,,,
"AGE00147708","1879-04-12","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-13","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-14","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-15","36.72","4.05","222.0","TIZI OUZOU, AG","   50",",,E",,,,,,,,
"AGE00147708","1879-04-16","36.72","4.05","222.0","TIZI OUZOU, AG","   20",",,E",,,,,,,,
"AGE00147708","1879-04-17","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-18","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-19","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-20","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-21","36.72","4.05","222.0","TIZI OUZOU, AG","  110",",,E",,,,,,,,
"AGE00147708","1879-04-22","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-23","36.72","4.05","222.0","TIZI OUZOU, AG","   30",",,E",,,,,,,,
"AGE00147708","1879-04-24","36.72","4.05","222.0","TIZI OUZOU, AG","    5",",,E",,,,,,,,
"AGE00147708","1879-04-25","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-26","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-27","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-28","36.72","4.05","222.0","TIZI OUZOU, AG","    2",",,E",,,,,,,,
"AGE00147708","1879-04-29","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-04-30","36.72","4.05","222.0","TIZI OUZOU, AG","   11",",,E",,,,,,,,
"AGE00147708","1879-05-01","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-02","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-03","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-04","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-05","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-06","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-07","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-08","36.72","4.05","222.0","TIZI OUZOU, AG","   80",",,E",,,,,,,,
"AGE00147708","1879-05-09","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-10","36.72","4.05","222.0","TIZI OUZOU, AG","   10",",,E",,,,,,,,
"AGE00147708","1879-05-11","36.72","4.05","222.0","TIZI OUZOU, AG","   50",",,E",,,,,,,,
"AGE00147708","1879-05-12","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-13","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-14","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-15","36.72","4.05","222.0","TIZI OUZOU, AG","   26",",,E",,,,,,,,
"AGE00147708","1879-05-16","36.72","4.05","222.0","TIZI OUZOU, AG","  230",",,E",,,,,,,,
"AGE00147708","1879-05-17","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-18","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-19","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-20","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-21","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-22","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-23","36.72","4.05","222.0","TIZI OUZOU, AG","   13",",,E",,,,,,,,
"AGE00147708","1879-05-24","36.72","4.05","222.0","TIZI OUZOU, AG","   13",",,E",,,,,,,,
"AGE00147708","1879-05-25","36.72","4.05","222.0","TIZI OUZOU, AG","   10",",,E",,,,,,,,
"AGE00147708","1879-05-26","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-27","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-28","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-29","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-30","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-05-31","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-01","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-02","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-03","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-04","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-05","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-06","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-07","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-08","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-09","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-10","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-11","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-12","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-13","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-14","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-15","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-16","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-17","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-18","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-19","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-21","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-22","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-23","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-24","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-25","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-26","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-27","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-28","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-29","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-06-30","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-01","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-02","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-03","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-04","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-05","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-06","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-07","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-08","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-09","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-10","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-11","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-12","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-13","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-14","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-15","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-16","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-17","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-18","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-19","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-20","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-21","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-22","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-23","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-24","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-25","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-26","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-27","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-28","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-29","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-30","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-07-31","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-01","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-02","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-03","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-04","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-05","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-06","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-07","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-08","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-09","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-10","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-11","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-12","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-14","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-16","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-17","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-18","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-20","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-21","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-22","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-23","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-24","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-26","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-27","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-28","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-29","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-30","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-08-31","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-01","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-02","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-05","36.72","4.05","222.0","TIZI OUZOU, AG","   18",",,E",,,,,,,,
"AGE00147708","1879-09-06","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-07","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-08","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-09","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-10","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-11","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-12","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-14","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-15","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-16","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-17","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-18","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-20","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-21","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-22","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-23","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-24","36.72","4.05","222.0","TIZI OUZOU, AG","    0",",,E",,,,,,,,
"AGE00147708","1879-09-25","36.72","4.05","222.0","TIZI OUZOU, AG","   32",",,E",,,,,,,,
"AGE00147708","1879-09-28","36.72","4.05","222.0","TIZI OUZOU, AG","   57",",,E",,,,,,,,
