"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"AG000060680","1940-03-23","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  278",",,G","  114",",,G",,
"AG000060680","1940-03-24","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  277",",,G","  110",",,G",,
"AG000060680","1940-03-25","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  273",",,G","  135",",,G",,
"AG000060680","1940-03-26","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  279",",,G","  162",",,G",,
"AG000060680","1940-03-27","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  290",",,G","  120",",,G",,
"AG000060680","1940-03-28","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  280",",,G",,,,
"AG000060680","1940-03-29","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  243",",,G","  149",",,G",,
"AG000060680","1940-03-30","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  234",",,G",,,,
"AG000060680","1940-03-31","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I",,,,,,
"AG000060680","1940-04-01","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  237",",,G","  106",",,G",,
"AG000060680","1940-04-02","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  216",",,G","   66",",,G",,
"AG000060680","1940-04-03","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  240",",,G","   90",",,G",,
"AG000060680","1940-04-04","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  267",",,G","  103",",,G",,
"AG000060680","1940-04-05","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  280",",,G","   94",",,G",,
"AG000060680","1940-04-06","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  280",",,G","  108",",,G",,
"AG000060680","1940-04-07","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  283",",,G","  170",",,G",,
"AG000060680","1940-04-08","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  280",",,G","  171",",,G",,
"AG000060680","1940-04-09","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  272",",,G","  104",",,G",,
"AG000060680","1940-04-10","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  270",",,G","  128",",,G",,
"AG000060680","1940-04-11","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  286",",,G","  120",",,G",,
"AG000060680","1940-04-12","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  272",",,G","  170",",,G",,
"AG000060680","1940-04-13","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  263",",,G","  130",",,G",,
"AG000060680","1940-04-14","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  250",",,G","  107",",,G",,
"AG000060680","1940-04-15","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  270",",,G","  100",",,G",,
"AG000060680","1940-04-16","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  284",",,G","  125",",,G",,
"AG000060680","1940-04-17","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  302",",,G","  160",",,G",,
"AG000060680","1940-04-18","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  330",",,G","  140",",,G",,
"AG000060680","1940-04-19","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  321",",,G","  150",",,G",,
"AG000060680","1940-04-20","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  321",",,G","  160",",,G",,
"AG000060680","1940-04-21","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  311",",,G","  184",",,G",,
"AG000060680","1940-04-22","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  314",",,G","  185",",,G",,
"AG000060680","1940-04-23","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  335",",,G","  160",",,G",,
"AG000060680","1940-04-24","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  328",",,G","  137",",,G",,
"AG000060680","1940-04-25","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  330",",,G","  140",",,G",,
"AG000060680","1940-04-26","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  327",",,G","  141",",,G",,
"AG000060680","1940-04-27","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  318",",,G","  156",",,G",,
"AG000060680","1940-04-28","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  320",",,G","  147",",,G",,
"AG000060680","1940-04-29","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  330",",,G","  158",",,G",,
"AG000060680","1940-04-30","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  326",",,G","  140",",,G",,
"AG000060680","1940-06-01","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  364",",,G","  186",",,G",,
"AG000060680","1940-06-02","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  355",",,G","  248",",,G",,
"AG000060680","1940-06-03","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  365",",,G","  241",",,G",,
"AG000060680","1940-06-04","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  370",",,G","  230",",,G",,
"AG000060680","1940-06-05","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  379",",,G","  244",",,G",,
"AG000060680","1940-06-06","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  343",",,G","  227",",,G",,
"AG000060680","1940-06-07","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  350",",,G","  203",",,G",,
"AG000060680","1940-06-08","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  340",",,G","  206",",,G",,
"AG000060680","1940-06-09","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  347",",,G","  199",",,G",,
"AG000060680","1940-06-10","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  351",",,G","  194",",,G",,
"AG000060680","1940-06-11","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  348",",,G","  198",",,G",,
"AG000060680","1940-06-12","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  358",",,G","  196",",,G",,
"AG000060680","1940-06-13","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  366",",,G","  198",",,G",,
"AG000060680","1940-06-14","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  361",",,G","  190",",,G",,
"AG000060680","1940-06-15","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  353",",,G","  230",",,G",,
"AG000060680","1940-06-16","22.8","5.4331","1362.0","TAMANRASSET, AG","   10",",,I","  344",",,G","  254",",,G",,
"AG000060680","1940-06-17","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  365",",,G","  208",",,G",,
"AG000060680","1940-06-18","22.8","5.4331","1362.0","TAMANRASSET, AG","   20",",,I","  369",",,G","  205",",,G",,
"AG000060680","1940-06-19","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  367",",,G","  194",",,G",,
"AG000060680","1940-06-20","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  343",",,G","  234",",,G",,
"AG000060680","1940-06-21","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  368",",,G","  225",",,G",,
"AG000060680","1940-06-22","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  377",",,G","  237",",,G",,
"AG000060680","1940-06-23","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  375",",,G","  212",",,G",,
"AG000060680","1940-06-24","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  380",",,G","  176",",,G",,
"AG000060680","1940-06-25","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  387",",,G","  225",",,G",,
"AG000060680","1940-06-26","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  379",",,G","  278",",,G",,
"AG000060680","1940-06-27","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  379",",,G","  260",",,G",,
"AG000060680","1940-06-28","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  366",",,G","  206",",,G",,
"AG000060680","1940-06-29","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  360",",,G","  202",",,G",,
"AG000060680","1940-06-30","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  350",",,G","  175",",,G",,
"AG000060680","1940-07-01","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  340",",,G","  160",",,G",,
"AG000060680","1940-07-02","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  342",",,G","  178",",,G",,
"AG000060680","1940-07-03","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  350",",,G","  177",",,G",,
"AG000060680","1940-07-04","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  360",",,G","  170",",,G",,
"AG000060680","1940-07-05","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  368",",,G","  185",",,G",,
"AG000060680","1940-07-06","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  369",",,G","  197",",,G",,
"AG000060680","1940-07-07","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  365",",,G","  220",",,G",,
"AG000060680","1940-07-08","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  382",",,G","  213",",,G",,
"AG000060680","1940-07-09","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  370",",,G","  214",",,G",,
"AG000060680","1940-07-10","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  364",",,G","  235",",,G",,
"AG000060680","1940-07-11","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  366",",,G","  210",",,G",,
"AG000060680","1940-07-12","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  357",",,G","  224",",,G",,
"AG000060680","1940-07-13","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  361",",,G","  219",",,G",,
"AG000060680","1940-07-14","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  345",",,G","  250",",,G",,
"AG000060680","1940-07-15","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  338",",,G","  248",",,G",,
"AG000060680","1940-07-16","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  351",",,G","  200",",,G",,
"AG000060680","1940-07-17","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  343",",,G","  230",",,G",,
"AG000060680","1940-07-18","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  327",",,G","  170",",,G",,
"AG000060680","1940-07-19","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  339",",,G","  200",",,G",,
"AG000060680","1940-07-20","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  345",",,G","  226",",,G",,
"AG000060680","1940-07-21","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  361",",,G","  199",",,G",,
"AG000060680","1940-07-22","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  356",",,G","  197",",,G",,
"AG000060680","1940-07-23","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  346",",,G","  230",",,G",,
"AG000060680","1940-07-24","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  326",",,G","  214",",,G",,
"AG000060680","1940-07-25","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  332",",,G","  210",",,G",,
"AG000060680","1940-07-26","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  350",",,G","  194",",,G",,
"AG000060680","1940-07-27","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  357",",,G","  206",",,G",,
"AG000060680","1940-07-28","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  347",",,G","  204",",,G",,
"AG000060680","1940-07-29","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  350",",,G","  210",",,G",,
"AG000060680","1940-07-30","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  370",",,G","  223",",,G",,
"AG000060680","1940-07-31","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  343",",,G","  247",",,G",,
"AG000060680","1940-08-01","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  330",",,G","  239",",,G",,
"AG000060680","1940-08-02","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  320",",,G","  210",",,G",,
"AG000060680","1940-08-03","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  330",",,G","  180",",,G",,
"AG000060680","1940-08-04","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  343",",,G","  171",",,G",,
"AG000060680","1940-08-05","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  366",",,G","  197",",,G",,
"AG000060680","1940-08-06","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  338",",,G","  240",",,G",,
"AG000060680","1940-08-07","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  332",",,G","  214",",,G",,
"AG000060680","1940-08-08","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  341",",,G","  221",",,G",,
"AG000060680","1940-08-09","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  340",",,G","  235",",,G",,
"AG000060680","1940-08-10","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  363",",,G","  206",",,G",,
"AG000060680","1940-08-11","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  341",",,G","  247",",,G",,
"AG000060680","1940-08-12","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  340",",,G","  236",",,G",,
"AG000060680","1940-08-13","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  340",",,G","  209",",,G",,
"AG000060680","1940-08-14","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  353",",,G","  187",",,G",,
"AG000060680","1940-08-15","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  345",",,G","  206",",,G",,
"AG000060680","1940-08-16","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  342",",,G","  211",",,G",,
"AG000060680","1940-08-17","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  341",",,G","  201",",,G",,
"AG000060680","1940-08-18","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  330",",,G","  222",",,G",,
"AG000060680","1940-08-19","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  321",",,G","  208",",,G",,
"AG000060680","1940-08-20","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  323",",,G","  226",",,G",,
"AG000060680","1940-08-21","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  328",",,G","  207",",,G",,
"AG000060680","1940-08-22","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  340",",,G","  177",",,G",,
"AG000060680","1940-08-23","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  336",",,G","  218",",,G",,
"AG000060680","1940-08-24","22.8","5.4331","1362.0","TAMANRASSET, AG",,,"  345",",,G","  214",",,G",,
"AG000060680","1940-08-25","22.8","5.4331","1362.0","TAMANRASSET, AG",,,"  318",",,G","  214",",,G",,
"AG000060680","1940-08-26","22.8","5.4331","1362.0","TAMANRASSET, AG",,,"  330",",,G","  214",",,G",,
"AG000060680","1940-08-27","22.8","5.4331","1362.0","TAMANRASSET, AG",,,"  334",",,G","  203",",,G",,
"AG000060680","1940-08-28","22.8","5.4331","1362.0","TAMANRASSET, AG",,,"  330",",,G","  226",",,G",,
"AG000060680","1940-08-29","22.8","5.4331","1362.0","TAMANRASSET, AG",,,"  343",",,G","  215",",,G",,
"AG000060680","1940-08-30","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  340",",,G","  224",",,G",,
"AG000060680","1940-08-31","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  347",",,G","  214",",,G",,
"AG000060680","1940-09-01","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  357",",,G","  254",",,G",,
"AG000060680","1940-09-02","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  343",",,G","  234",",,G",,
"AG000060680","1940-09-03","22.8","5.4331","1362.0","TAMANRASSET, AG","  220",",,I","  330",",,G","  227",",,G",,
"AG000060680","1940-09-04","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  286",",,G","  163",",,G",,
"AG000060680","1940-09-05","22.8","5.4331","1362.0","TAMANRASSET, AG",,,"  320",",,G","  178",",,G",,
"AG000060680","1940-09-06","22.8","5.4331","1362.0","TAMANRASSET, AG","    0",",,I","  320",",,G","  220",",,G",,
