"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"AG000060611","1958-10-16","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  320",",,G","  137",",,G",,
"AG000060611","1958-10-17","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  301",",,G","  129",",,G",,
"AG000060611","1958-10-18","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  301",",,G","  122",",,G",,
"AG000060611","1958-10-19","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  300",",,G","  126",",,G",,
"AG000060611","1958-10-20","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  231",",,G","  132",",,G",,
"AG000060611","1958-10-21","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  253",",,G","  105",",,G",,
"AG000060611","1958-10-22","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  257",",,G","  125",",,G",,
"AG000060611","1958-10-23","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  241",",,G","  110",",,G",,
"AG000060611","1958-10-24","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  258",",,G","   76",",,G",,
"AG000060611","1958-10-25","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  290",",,G","  161",",,G",,
"AG000060611","1958-10-26","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  324",",,G","  194",",,G",,
"AG000060611","1958-10-27","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  295",",,G","  192",",,G",,
"AG000060611","1958-10-28","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  261",",,G","  111",",,G",,
"AG000060611","1958-10-29","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  260",",,G","  111",",,G",,
"AG000060611","1958-10-30","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  250",",,G","  100",",,G",,
"AG000060611","1958-10-31","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  268",",,G","  132",",,G",,
"AG000060611","1958-11-01","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  304",",,G","  165",",,G",,
"AG000060611","1958-11-02","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  353",",,G","  188",",,G",,
"AG000060611","1958-11-03","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  353",",,G","  189",",,G",,
"AG000060611","1958-11-04","28.05","9.6331","561.0","IN AMENAS, AG",,,,,"  264",",,G","  214",",,G",,
"AG000060611","1958-11-05","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  320",",,G","  181",",,G",,
"AG000060611","1958-11-06","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  282",",,G","  180",",,G",,
"AG000060611","1958-11-07","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  253",",,G","  158",",,G",,
"AG000060611","1958-11-08","28.05","9.6331","561.0","IN AMENAS, AG",,,,,"  208",",,G","  134",",,G",,
"AG000060611","1958-11-09","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  212",",,G","   71",",,G",,
"AG000060611","1958-11-10","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  274",",,G","   69",",,G",,
"AG000060611","1958-11-11","28.05","9.6331","561.0","IN AMENAS, AG",,,,,"  255",",,G","  128",",,G",,
"AG000060611","1958-11-12","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  228",",,G","  142",",,G",,
"AG000060611","1958-11-13","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  197",",,G","   53",",,G",,
"AG000060611","1958-11-14","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  222",",,G","   29",",,G",,
"AG000060611","1958-11-15","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  255",",,G","   73",",,G",,
"AG000060611","1958-11-16","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  259",",,G","   59",",,G",,
"AG000060611","1958-11-17","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  272",",,G","   39",",,G",,
"AG000060611","1958-11-18","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  279",",,G","   66",",,G",,
"AG000060611","1958-11-19","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  258",",,G","   99",",,G",,
"AG000060611","1958-11-20","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  224",",,G","  128",",,G",,
"AG000060611","1958-11-21","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  210",",,G","   70",",,G",,
"AG000060611","1958-11-22","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  230",",,G","   95",",,G",,
"AG000060611","1958-11-23","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  272",",,G","   81",",,G",,
"AG000060611","1958-11-24","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  281",",,G","  169",",,G",,
"AG000060611","1958-11-25","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  228",",,G","  107",",,G",,
"AG000060611","1958-11-26","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  230",",,G","  104",",,G",,
"AG000060611","1958-11-27","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  270",",,G","  100",",,G",,
"AG000060611","1958-11-28","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  214",",,G","  100",",,G",,
"AG000060611","1958-11-29","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  202",",,G","   42",",,G",,
"AG000060611","1958-11-30","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  211",",,G","   61",",,G",,
"AG000060611","1958-12-01","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  248",",,G","   83",",,G",,
"AG000060611","1958-12-02","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  243",",,G","   81",",,G",,
"AG000060611","1958-12-03","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  265",",,G","   65",",,G",,
"AG000060611","1958-12-04","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  299",",,G","  158",",,G",,
"AG000060611","1958-12-05","28.05","9.6331","561.0","IN AMENAS, AG",,,,,"  254",",,G","  175",",,G",,
"AG000060611","1958-12-06","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  228",",,G","  118",",,G",,
"AG000060611","1958-12-07","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  205",",,G","  134",",,G",,
"AG000060611","1958-12-08","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  220",",,G","   57",",,G",,
"AG000060611","1958-12-09","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  231",",,G","  100",",,G",,
"AG000060611","1958-12-10","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  231",",,G","  105",",,G",,
"AG000060611","1958-12-11","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  198",",,G","   76",",,G",,
"AG000060611","1958-12-12","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  174",",,G","   40",",,G",,
"AG000060611","1958-12-13","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  190",",,G","   15",",,G",,
"AG000060611","1958-12-14","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  206",",,G","   42",",,G",,
"AG000060611","1958-12-15","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  220",",,G","   21",",,G",,
"AG000060611","1958-12-16","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  247",",,G","   32",",,G",,
"AG000060611","1958-12-17","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  271",",,G","   53",",,G",,
"AG000060611","1958-12-18","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  241",",,G","   72",",,G",,
"AG000060611","1958-12-19","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  183",",,G","   28",",,G",,
"AG000060611","1958-12-20","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  220",",,G","   21",",,G",,
"AG000060611","1958-12-21","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  259",",,G","   62",",,G",,
"AG000060611","1958-12-22","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  280",",,G","   38",",,G",,
"AG000060611","1958-12-23","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  270",",,G","   50",",,G",,
"AG000060611","1958-12-24","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  186",",,G","   28",",,G",,
"AG000060611","1958-12-25","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  148",",,G","  -28",",,G",,
"AG000060611","1958-12-26","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  210",",,G","  -20",",,G",,
"AG000060611","1958-12-27","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  193",",,G","   38",",,G",,
"AG000060611","1958-12-28","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  180",",,G","   55",",,G",,
"AG000060611","1958-12-29","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  212",",,G","   50",",,G",,
"AG000060611","1958-12-30","28.05","9.6331","561.0","IN AMENAS, AG","  350",",,I",,,"  145",",,G","   90",",,G",,
"AG000060611","1958-12-31","28.05","9.6331","561.0","IN AMENAS, AG",,,,,"  135",",,G","   60",",,G",,
"AG000060611","1959-01-01","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  124",",,G","   25",",,G",,
"AG000060611","1959-01-02","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  141",",,G","   26",",,G",,
"AG000060611","1959-01-03","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  170",",,G","   55",",,G",,
"AG000060611","1959-01-04","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  155",",,G","  100",",,G",,
"AG000060611","1959-01-05","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  150",",,G","   45",",,G",,
"AG000060611","1959-01-06","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  134",",,G","   15",",,G",,
"AG000060611","1959-01-07","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  160",",,G","   10",",,G",,
"AG000060611","1959-01-08","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  173",",,G","   42",",,G",,
"AG000060611","1959-01-09","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  169",",,G","    0",",,G",,
"AG000060611","1959-01-10","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  170",",,G","   20",",,G",,
"AG000060611","1959-01-11","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  178",",,G","   55",",,G",,
"AG000060611","1959-01-12","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  227",",,G","   50",",,G",,
"AG000060611","1959-01-13","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  208",",,G","   50",",,G",,
"AG000060611","1959-01-14","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  210",",,G","  120",",,G",,
"AG000060611","1959-01-15","28.05","9.6331","561.0","IN AMENAS, AG",,,,,"  250",",,G","  130",",,G",,
"AG000060611","1959-01-16","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  201",",,G","  104",",,G",,
"AG000060611","1959-01-17","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  214",",,G","   62",",,G",,
"AG000060611","1959-01-18","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  215",",,G","   30",",,G",,
"AG000060611","1959-01-19","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  132",",,G","   10",",,G",,
"AG000060611","1959-01-20","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  165",",,G","   10",",,G",,
"AG000060611","1959-01-21","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  189",",,G","   11",",,G",,
"AG000060611","1959-01-22","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  205",",,G","   10",",,G",,
"AG000060611","1959-01-23","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  208",",,G","   47",",,G",,
"AG000060611","1959-01-24","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  201",",,G","   60",",,G",,
"AG000060611","1959-01-25","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  200",",,G","   18",",,G",,
"AG000060611","1959-01-26","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  220",",,G","   18",",,G",,
"AG000060611","1959-01-27","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  181",",,G","   60",",,G",,
"AG000060611","1959-01-28","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  140",",,G","   15",",,G",,
"AG000060611","1959-01-29","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  150",",,G","  -19",",,G",,
"AG000060611","1959-01-30","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  138",",,G","   -3",",,G",,
"AG000060611","1959-01-31","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  166",",,G","  -10",",,G",,
"AG000060611","1959-02-01","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  212",",,G","   19",",,G",,
"AG000060611","1959-02-02","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  223",",,G","   17",",,G",,
"AG000060611","1959-02-03","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  250",",,G","   73",",,G",,
"AG000060611","1959-02-04","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  238",",,G","   75",",,G",,
"AG000060611","1959-02-05","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  251",",,G","   83",",,G",,
"AG000060611","1959-02-06","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  177",",,G","   55",",,G",,
"AG000060611","1959-02-07","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  165",",,G","   20",",,G",,
"AG000060611","1959-02-08","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  218",",,G","   38",",,G",,
"AG000060611","1959-02-09","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  205",",,G","   40",",,G",,
"AG000060611","1959-02-10","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  171",",,G","   37",",,G",,
"AG000060611","1959-02-11","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  175",",,G","   40",",,G",,
"AG000060611","1959-02-12","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  190",",,G","   60",",,G",,
"AG000060611","1959-02-13","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  202",",,G","   67",",,G",,
"AG000060611","1959-02-14","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  191",",,G","   68",",,G",,
"AG000060611","1959-02-15","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  140",",,G","   65",",,G",,
"AG000060611","1959-02-16","28.05","9.6331","561.0","IN AMENAS, AG",,,,,"  131",",,G","   70",",,G",,
"AG000060611","1959-02-17","28.05","9.6331","561.0","IN AMENAS, AG",,,,,"  180",",,G","  -60",",,G",,
"AG000060611","1959-02-18","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  185",",,G","   90",",,G",,
"AG000060611","1959-02-19","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  155",",,G","   31",",,G",,
"AG000060611","1959-02-20","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  155",",,G","   24",",,G",,
"AG000060611","1959-02-21","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  185",",,G","   43",",,G",,
"AG000060611","1959-02-22","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  210",",,G","   37",",,G",,
"AG000060611","1959-02-23","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  226",",,G","   42",",,G",,
"AG000060611","1959-02-24","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  208",",,G","   95",",,G",,
"AG000060611","1959-02-25","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  258",",,G","   82",",,G",,
"AG000060611","1959-02-26","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  230",",,G","   80",",,G",,
"AG000060611","1959-02-27","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  234",",,G","   52",",,G",,
"AG000060611","1959-02-28","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  267",",,G","  100",",,G",,
"AG000060611","1959-03-01","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  220",",,G","   82",",,G",,
"AG000060611","1959-03-02","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  223",",,G","   94",",,G",,
"AG000060611","1959-03-03","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  249",",,G","   60",",,G",,
"AG000060611","1959-03-04","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  260",",,G","  104",",,G",,
"AG000060611","1959-03-05","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  295",",,G","   89",",,G",,
"AG000060611","1959-03-06","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  315",",,G","  100",",,G",,
"AG000060611","1959-03-07","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  341",",,G","  115",",,G",,
"AG000060611","1959-03-08","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  328",",,G","  153",",,G",,
"AG000060611","1959-03-09","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  348",",,G","  103",",,G",,
"AG000060611","1959-03-10","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  285",",,G","  178",",,G",,
"AG000060611","1959-03-11","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  282",",,G","   90",",,G",,
"AG000060611","1959-03-12","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  261",",,G","   73",",,G",,
"AG000060611","1959-03-13","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  210",",,G","  118",",,G",,
"AG000060611","1959-03-14","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  198",",,G","   48",",,G",,
"AG000060611","1959-03-15","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  196",",,G","   39",",,G",,
"AG000060611","1959-03-16","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  215",",,G","   29",",,G",,
"AG000060611","1959-03-17","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  290",",,G","   59",",,G",,
"AG000060611","1959-03-22","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  227",",,G","  173",",,G",,
"AG000060611","1959-03-23","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  234",",,G","  112",",,G",,
"AG000060611","1959-03-24","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  260",",,G","   93",",,G",,
"AG000060611","1959-03-25","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  288",",,G","   78",",,G",,
"AG000060611","1959-03-26","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  305",",,G","  118",",,G",,
"AG000060611","1959-03-27","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  275",",,G","   92",",,G",,
"AG000060611","1959-03-28","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  229",",,G","   88",",,G",,
"AG000060611","1959-03-29","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  262",",,G","   73",",,G",,
"AG000060611","1959-03-30","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  271",",,G","   90",",,G",,
"AG000060611","1959-03-31","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  292",",,G","  132",",,G",,
"AG000060611","1959-04-01","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  234",",,G","  125",",,G",,
"AG000060611","1959-04-02","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  230",",,G","   70",",,G",,
"AG000060611","1959-04-03","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  234",",,G","   82",",,G",,
"AG000060611","1959-04-04","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  231",",,G","   88",",,G",,
"AG000060611","1959-04-05","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  241",",,G","  100",",,G",,
"AG000060611","1959-04-06","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  300",",,G","   90",",,G",,
"AG000060611","1959-04-07","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  345",",,G","  132",",,G",,
"AG000060611","1959-04-08","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  358",",,G","  147",",,G",,
"AG000060611","1959-04-09","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  315",",,G","  210",",,G",,
"AG000060611","1959-04-10","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  276",",,G","  117",",,G",,
"AG000060611","1959-04-11","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  310",",,G","  115",",,G",,
"AG000060611","1959-04-12","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  330",",,G","  178",",,G",,
"AG000060611","1959-04-13","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  323",",,G","  159",",,G",,
"AG000060611","1959-04-14","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  322",",,G","  170",",,G",,
"AG000060611","1959-04-15","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  346",",,G","  146",",,G",,
"AG000060611","1959-04-16","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  292",",,G","  150",",,G",,
"AG000060611","1959-04-17","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  349",",,G","  126",",,G",,
"AG000060611","1959-04-18","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  270",",,G","  137",",,G",,
"AG000060611","1959-04-19","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  263",",,G","   91",",,G",,
"AG000060611","1959-04-20","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  299",",,G","  120",",,G",,
"AG000060611","1959-04-21","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  268",",,G","  135",",,G",,
"AG000060611","1959-04-22","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  307",",,G","  120",",,G",,
"AG000060611","1959-04-23","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  248",",,G","  111",",,G",,
"AG000060611","1959-04-24","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  321",",,G","  115",",,G",,
"AG000060611","1959-04-25","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  351",",,G","  187",",,G",,
"AG000060611","1959-04-26","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  272",",,G","  120",",,G",,
"AG000060611","1959-04-27","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  269",",,G","  111",",,G",,
"AG000060611","1959-04-28","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  304",",,G","  119",",,G",,
"AG000060611","1959-04-29","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  331",",,G","  128",",,G",,
"AG000060611","1959-04-30","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  389",",,G","  194",",,G",,
"AG000060611","1959-05-01","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  392",",,G","  212",",,G",,
"AG000060611","1959-05-02","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  347",",,G","  170",",,G",,
"AG000060611","1959-05-03","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  357",",,G","  180",",,G",,
"AG000060611","1959-05-04","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  400",",,G","  213",",,G",,
"AG000060611","1959-05-05","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  384",",,G","  200",",,G",,
"AG000060611","1959-05-06","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  399",",,G","  194",",,G",,
"AG000060611","1959-05-07","28.05","9.6331","561.0","IN AMENAS, AG","    0",",,I",,,"  388",",,G","  230",",,G",,
